timestamp,profile,section,implementation,operation,sizeKB,meanMs,p50Ms,p95Ms,p99Ms,hz,iterations,url,sizeB
2025-10-07T14:03:02.387Z,delay40,FS,dta,write,256,0.6915649843706047,0.7150350000010803,1.0466571500757706,1.50247499995632,1445.9957091524857,14460,,262144
2025-10-07T14:03:02.387Z,delay40,FS,dta,read,256,0.1704765900480863,0.1441160000395029,0.2339204998454075,0.829327779957093,5865.908038857005,58663,,262144
2025-10-07T14:03:02.387Z,delay40,FS,dta,remove,256,0.0615096963840186,0.0572879998944699,0.079386399872601,0.1411114399787038,16257.59935078818,162577,,262144
2025-10-07T14:03:02.387Z,delay40,FS,dta,write,512,1.1858370349804097,1.113268000073731,1.583245999971404,1.8358752799872315,843.286194056606,8433,,524288
2025-10-07T14:03:02.387Z,delay40,FS,dta,read,512,0.2213669543973893,0.200258000055328,0.3309599000029265,0.5220561499940227,4517.38608737797,45174,,524288
2025-10-07T14:03:02.387Z,delay40,FS,dta,remove,512,0.06087762827579,0.0568539998494088,0.079736849933397,0.1508610600908285,16426.39551379637,164264,,524288
2025-10-07T14:03:02.387Z,delay40,FS,dta,write,1024,1.7542223397626364,1.644770000129938,2.353441999992356,2.6127979999873787,570.0531667697892,5701,,1048576
2025-10-07T14:03:02.387Z,delay40,FS,dta,read,1024,0.3270624757979426,0.2954100000206381,0.5199722499819472,0.6601630000513978,3057.519813486016,30576,,1048576
2025-10-07T14:03:02.387Z,delay40,FS,dta,remove,1024,0.0614890300128783,0.0569419998209923,0.0813815000001341,0.15844250000082,16263.06350564578,162631,,1048576
2025-10-07T14:03:02.387Z,delay40,FS,mcp,write,4,0.2448973150077187,0.2252185000106692,0.3644358500372618,0.5546810700651256,4083.344074100942,40834,,4096
2025-10-07T14:03:02.387Z,delay40,FS,mcp,read,4,0.1958777682795553,0.1753730000928044,0.2871137999463826,0.5251749601121982,5105.224593802843,51053,,4096
2025-10-07T14:03:02.387Z,delay40,FS,mcp,remove,4,0.117644780005185,0.106271999888122,0.177071099996101,0.3040352900512525,8500.164647814603,85002,,4096
2025-10-07T14:03:02.387Z,delay40,FS,mcp,write,8,0.2552088620604504,0.2347225000848993,0.3596047998871654,0.6184337200899603,3918.359229089519,39184,,8192
2025-10-07T14:03:02.387Z,delay40,FS,mcp,read,8,0.205503369796096,0.1825764999957755,0.3050176500808447,0.5324877800210379,4866.100254181803,48662,,8192
2025-10-07T14:03:02.387Z,delay40,FS,mcp,remove,8,0.1186551592222933,0.1069780001416802,0.174205999856349,0.3092506800475517,8427.783558290621,84278,,8192
2025-10-07T14:03:02.387Z,delay40,FS,mcp,write,16,0.2857473555727017,0.2599730000365525,0.4027571999002247,0.6876853199303152,3499.594941117743,34997,,16384
2025-10-07T14:03:02.387Z,delay40,FS,mcp,read,16,0.2240324824248444,0.20113499998115,0.3176949998829511,0.5932961999904364,4463.638438392376,44637,,16384
2025-10-07T14:03:02.387Z,delay40,FS,mcp,remove,16,0.1190448825635911,0.1074019998777657,0.1727703998563811,0.3092776799574481,8400.193090751485,84003,,16384
2025-10-07T14:03:02.387Z,delay40,FS,mcp,write,32,0.3402351671871804,0.3134934999980032,0.4863577500567764,0.7884610498766415,2939.1435584606984,29392,,32768
2025-10-07T14:03:02.387Z,delay40,FS,mcp,read,32,0.2574675250772867,0.2291390000609681,0.3797471500467508,0.6463818100630306,3883.984979075786,38840,,32768
2025-10-07T14:03:02.387Z,delay40,FS,mcp,remove,32,0.1189447366573893,0.1071150000207126,0.1742707999888807,0.321599040068686,8407.265660526191,84073,,32768
2025-10-07T14:03:02.387Z,delay40,FS,mcp,write,64,0.5574899636529247,0.5086324999574572,0.8503097501117732,1.1232168700103689,1793.7542650051505,17938,,65536
2025-10-07T14:03:02.387Z,delay40,FS,mcp,read,64,0.3488739046541642,0.3106479999842122,0.5998543498921206,0.7637993399915283,2866.365144137942,28664,,65536
2025-10-07T14:03:02.387Z,delay40,FS,mcp,remove,64,0.1192373437353917,0.1080529999453574,0.1705232999520375,0.286253579915501,8386.634326735528,83867,,65536
2025-10-07T14:03:02.387Z,delay40,FS,mcp,write,128,0.9840352203103424,0.901609000051394,1.2129734998103228,3.251314559965393,1016.2237889052616,10163,,131072
2025-10-07T14:03:02.387Z,delay40,FS,mcp,read,128,0.8686064838013032,0.716319999890402,2.3715992000419632,3.1109153600409623,1151.2693246585914,11513,,131072
2025-10-07T14:03:02.387Z,delay40,FS,mcp,remove,128,0.119163274109391,0.1074500000104308,0.1742583999643101,0.3125161999277743,8391.847299210722,83919,,131072
2025-10-07T14:03:02.387Z,delay40,FS,mcp,write,256,1.6261831113833525,1.5204750000266358,2.29992654996458,3.301224230017979,614.9368991720283,6150,,262144
2025-10-07T14:03:02.387Z,delay40,FS,mcp,read,256,1.7239440103393446,1.4462534999474883,3.259206449904013,3.850829429922156,580.0652422599026,5802,,262144
2025-10-07T14:03:02.387Z,delay40,FS,mcp,remove,256,0.1193521619242902,0.1083019999787211,0.1694250000291504,0.281341400160454,8378.566285496687,83786,,262144
2025-10-07T14:03:02.387Z,delay40,FS,mcp,write,512,2.9356403847946395,2.791250000009313,4.073244799976237,4.433510780110956,340.64117838805186,3407,,524288
2025-10-07T14:03:02.387Z,delay40,FS,mcp,read,512,3.7956903912745545,3.298111000098288,5.13050759993493,6.2693310999870295,263.456682952534,2635,,524288
2025-10-07T14:03:02.387Z,delay40,FS,mcp,remove,512,0.1234173275456052,0.1106579999905079,0.174568900023587,0.2886293400265281,8102.589967607904,81027,,524288
2025-10-07T14:03:02.387Z,delay40,FS,mcp,write,1024,5.926228601303282,5.710709999897517,7.234747650008648,8.167810949999826,168.741381285913,1688,,1048576
2025-10-07T14:03:02.387Z,delay40,FS,mcp,read,1024,10.528795469468704,10.197197500034235,12.338776999921537,13.441333269870372,94.9776261586418,950,,1048576
2025-10-07T14:03:02.387Z,delay40,FS,mcp,remove,1024,0.118842494514691,0.1073109998833388,0.1698193999938667,0.2919909599050877,8414.498568745392,84145,,1048576
2025-10-07T14:43:02.112Z,bursty,FS,dta,write,4,0.1786336302853255,0.1629389999434352,0.2578429998829961,0.4586425998248155,5598.050033483244,55981,,4096
2025-10-07T14:43:02.112Z,bursty,FS,dta,read,4,0.1261886375506388,0.1128540001809597,0.1827480001375079,0.3227857600525012,7924.643766747264,79247,,4096
2025-10-07T14:43:02.112Z,bursty,FS,dta,remove,4,0.0626170454166141,0.0571490000002086,0.0874459999613463,0.1620159996673464,15970.092382140254,159701,,4096
2025-10-07T14:43:02.112Z,bursty,FS,dta,write,8,0.185476470825475,0.1678049997426569,0.2587380000622943,0.437073499849066,5391.519450146076,53916,,8192
2025-10-07T14:43:02.112Z,bursty,FS,dta,read,8,0.1253061240008787,0.1137500000186264,0.1702659999020397,0.2941005998291076,7980.455927221778,79805,,8192
2025-10-07T14:43:02.112Z,bursty,FS,dta,remove,8,0.0615880158526603,0.0570580000057816,0.0816895500058308,0.1545658799819647,16236.925092575537,162370,,8192
2025-10-07T14:43:02.112Z,bursty,FS,dta,write,16,0.1944054250267322,0.1770809995941817,0.2710841001011431,0.4329257598053665,5143.8893737790095,51439,,16384
2025-10-07T14:43:02.112Z,bursty,FS,dta,read,16,0.127800435148037,0.1153600001707673,0.1699826997704804,0.2890144198574124,7824.699492154737,78247,,16384
2025-10-07T14:43:02.112Z,bursty,FS,dta,remove,16,0.0620714637205438,0.0570120001211762,0.0830225000390783,0.15984325022437,16110.46268382148,161106,,16384
2025-10-07T14:43:02.112Z,bursty,FS,dta,write,32,0.2259594768824203,0.1972225001081824,0.3462087499210611,0.6100978000089502,4425.572291974977,44256,,32768
2025-10-07T14:43:02.112Z,bursty,FS,dta,read,32,0.1306874347808337,0.116680999752134,0.1694705000612884,0.3253545399010178,7651.845042922654,76519,,32768
2025-10-07T14:43:02.112Z,bursty,FS,dta,remove,32,0.0627146484414928,0.0572199998423457,0.0861749999225139,0.1650571597926328,15945.238071977872,159453,,32768
2025-10-07T14:43:02.112Z,bursty,FS,dta,write,64,0.3154096188922697,0.2555229999125004,0.6061487999744712,0.7902347999811166,3170.480353490921,31705,,65536
2025-10-07T14:43:02.112Z,bursty,FS,dta,read,64,0.1384884835966148,0.1219480000436306,0.1795439999550581,0.3453588001802561,7220.817024127224,72209,,65536
2025-10-07T14:43:02.112Z,bursty,FS,dta,remove,64,0.0617279752659622,0.0572979999706149,0.08022995039355,0.1477599800797179,16200.110171950117,162002,,65536
2025-10-07T14:43:02.112Z,bursty,FS,dta,write,128,0.4222241416938032,0.3372210003435612,0.698673000279814,1.1574646800383923,2368.4102855615483,23685,,131072
2025-10-07T14:43:02.112Z,bursty,FS,dta,read,128,0.1525980725144206,0.1290750000625848,0.2024893501540645,0.6766819600248771,6553.16272035808,65532,,131072
2025-10-07T14:43:02.112Z,bursty,FS,dta,remove,128,0.0622659080335532,0.0574619998224079,0.0811998999211936,0.1534858699096365,16060.152844171644,160602,,131072
2025-10-07T14:43:02.112Z,bursty,FS,dta,write,256,0.6749254737806493,0.6829089997336268,1.0244907996617256,1.6174672801047565,1481.645068748731,14817,,262144
2025-10-07T14:43:02.112Z,bursty,FS,dta,read,256,0.1646912829209703,0.1424539999570697,0.2286482497118412,0.6783285999903449,6071.966786972357,60720,,262144
2025-10-07T14:43:02.112Z,bursty,FS,dta,remove,256,0.0608511127995313,0.0565780000761151,0.0798832501750439,0.1470192997949196,16433.553208704852,164336,,262144
2025-10-07T14:43:02.112Z,bursty,FS,dta,write,512,1.261916895265741,1.1554279997944832,1.692139999847858,2.543272840045393,792.4452107358583,7925,,524288
2025-10-07T14:43:02.112Z,bursty,FS,dta,read,512,0.2468131343134248,0.2021499997936189,0.415198800060898,1.0414141996949904,4051.648234935961,40517,,524288
2025-10-07T14:43:02.112Z,bursty,FS,dta,remove,512,0.0607726160625552,0.0567189999856054,0.078253649896942,0.1425509498873725,16454.779550228144,164548,,524288
2025-10-07T14:43:02.112Z,bursty,FS,dta,write,1024,1.7748054977822074,1.6608649999834595,2.430470500141382,3.670610979972405,563.4420229425689,5635,,1048576
2025-10-07T14:43:02.112Z,bursty,FS,dta,read,1024,0.3654116476046535,0.3110030000098049,0.7161221999674993,1.1419794799853116,2736.6396406770286,27367,,1048576
2025-10-07T14:43:02.112Z,bursty,FS,dta,remove,1024,0.0606421640366273,0.0567029998637735,0.0785448999376967,0.1442548701632766,16490.176692837154,164902,,1048576
2025-10-07T14:43:02.112Z,bursty,FS,mcp,write,4,0.2480711306809956,0.2291675000451505,0.3624912000028413,0.5507280700746919,4031.101874913205,40312,,4096
2025-10-07T14:43:02.112Z,bursty,FS,mcp,read,4,0.198530233427722,0.1780309998430311,0.2867635001894086,0.4932591997552664,5037.016190101167,50371,,4096
2025-10-07T14:43:02.112Z,bursty,FS,mcp,remove,4,0.119440712233561,0.1076599997468292,0.1727387500228359,0.3055768498498946,8372.354629337304,83724,,4096
2025-10-07T14:43:02.112Z,bursty,FS,mcp,write,8,0.2548887694027794,0.2369829998351633,0.3503442000597715,0.612623600177467,3923.279955970848,39233,,8192
2025-10-07T14:43:02.112Z,bursty,FS,mcp,read,8,0.2069882848160087,0.1841070000082254,0.2986176999984308,0.5322513601742684,4831.191296110778,48312,,8192
2025-10-07T14:43:02.112Z,bursty,FS,mcp,remove,8,0.1181146498273697,0.1070050001144409,0.1721707499586044,0.3106321300147094,8466.35029153071,84664,,8192
2025-10-07T14:43:02.112Z,bursty,FS,mcp,write,16,0.2897880410635498,0.2578809999395162,0.4113663999363781,0.774014839688316,3450.7980257912104,34508,,16384
2025-10-07T14:43:02.112Z,bursty,FS,mcp,read,16,0.2245216842383844,0.1997454999946057,0.3222478001611306,0.6520694899279628,4453.912785271363,44540,,16384
2025-10-07T14:43:02.112Z,bursty,FS,mcp,remove,16,0.1201786521924624,0.107861999887973,0.1778831998584792,0.3040658698696645,8320.945373879964,83210,,16384
2025-10-07T14:43:02.112Z,bursty,FS,mcp,write,32,0.350132798992125,0.3179150000214576,0.5087839998304844,0.9069898001849668,2856.0591949070485,28561,,32768
2025-10-07T14:43:02.112Z,bursty,FS,mcp,read,32,0.2605002917568971,0.2297940000426024,0.399139299988747,0.6862336299149308,3838.767293716566,38388,,32768
2025-10-07T14:43:02.112Z,bursty,FS,mcp,remove,32,0.1180593454614782,0.1075460002757608,0.1758077499456702,0.2925934600643817,8470.316314995083,84704,,32768
2025-10-07T14:43:02.112Z,bursty,FS,mcp,write,64,0.5405400558902376,0.4917139997705817,0.8291190001182258,1.0794150000438094,1850.0016587171488,18501,,65536
2025-10-07T14:43:02.112Z,bursty,FS,mcp,read,64,0.353295531231104,0.3114095001947135,0.6010250002145767,0.8054192999145017,2830.491505271438,28306,,65536
2025-10-07T14:43:02.112Z,bursty,FS,mcp,remove,64,0.1189517242234674,0.1075570001266896,0.1754617502214386,0.2924583999766038,8406.771793583759,84068,,65536
2025-10-07T14:43:02.112Z,bursty,FS,mcp,write,128,0.968219841899184,0.8842119998298585,1.2213296000845733,3.1608738002181047,1032.8232873625875,10329,,131072
2025-10-07T14:43:02.112Z,bursty,FS,mcp,read,128,0.8737132386830067,0.7178000002168119,2.443056750111282,3.1918125499971173,1144.54028590359,11446,,131072
2025-10-07T14:43:02.112Z,bursty,FS,mcp,remove,128,0.1192694227129979,0.1072809998877346,0.1734490002738312,0.3062448000675064,8384.378638323202,83844,,131072
2025-10-07T14:43:02.112Z,bursty,FS,mcp,write,256,1.6258600110538186,1.5120580000802877,2.321021999930963,3.362864000024274,615.0591029985658,6151,,262144
2025-10-07T14:43:02.112Z,bursty,FS,mcp,read,256,1.7725908353447537,1.4759119998198005,3.42889134993311,3.997497809911147,564.1459834161383,5642,,262144
2025-10-07T14:43:02.112Z,bursty,FS,mcp,remove,256,0.1191701228523126,0.1075814999639988,0.1728807501262053,0.3115471803164104,8391.365017214075,83914,,262144
2025-10-07T14:43:02.112Z,bursty,FS,mcp,write,512,2.9585284525251714,2.801684000063688,4.136233000084758,4.634826400037855,338.0058755718497,3381,,524288
2025-10-07T14:43:02.112Z,bursty,FS,mcp,read,512,3.832102380082604,3.3018769999034703,5.215216000028886,6.446739809964782,260.9533621015742,2610,,524288
2025-10-07T14:43:02.112Z,bursty,FS,mcp,remove,512,0.1205783793859151,0.1087730000726878,0.1753819501493124,0.3224652199726548,8293.360759141295,82934,,524288
2025-10-07T14:43:02.112Z,bursty,FS,mcp,write,1024,5.695314474941914,5.4441250001546,6.866015000152402,7.520234599872492,175.5829295115787,1756,,1048576
2025-10-07T14:43:02.112Z,bursty,FS,mcp,read,1024,10.567923240756976,10.212249000091106,12.42462609983049,13.795260560205206,94.62597117883404,947,,1048576
2025-10-07T14:43:02.112Z,bursty,FS,mcp,remove,1024,0.1194377535420703,0.1079650002066046,0.1721792500466108,0.2977734999731183,8372.562027866368,83726,,1048576
2025-10-07T14:16:22.019Z,loss1,FS,dta,write,4,0.1764407710358641,0.1603689999319613,0.2584593999199569,0.4483571200259027,5667.624291874894,56677,,4096
2025-10-07T14:16:22.019Z,loss1,FS,dta,read,4,0.1231667364112564,0.1138669999781996,0.1642839999403804,0.2910463001113418,8119.075240095494,81191,,4096
2025-10-07T14:16:22.019Z,loss1,FS,dta,remove,4,0.0614262615647536,0.0570580000057816,0.0805339999496936,0.1513214799575508,16279.68192311088,162797,,4096
2025-10-07T14:16:22.019Z,loss1,FS,dta,write,8,0.1824155687882005,0.1651924999896437,0.2579147999524138,0.4281856799335213,5481.988224158006,54820,,8192
2025-10-07T14:16:22.019Z,loss1,FS,dta,read,8,0.125135192694414,0.1140689998865127,0.1606023500789888,0.2849640599545066,7991.357015304614,79914,,8192
2025-10-07T14:16:22.019Z,loss1,FS,dta,remove,8,0.061518358028568,0.057103999890387,0.0804497500066645,0.1503728199517354,16255.310317866688,162554,,8192
2025-10-07T14:16:22.019Z,loss1,FS,dta,write,16,0.194890951199076,0.1765679998788982,0.2721049999818206,0.4366741000441848,5131.074551421969,51311,,16384
2025-10-07T14:16:22.019Z,loss1,FS,dta,read,16,0.1281981996537395,0.1163860000669956,0.1638762000948191,0.2817665600311024,7800.421555848504,78005,,16384
2025-10-07T14:16:22.019Z,loss1,FS,dta,remove,16,0.0610267826536136,0.0567619998473674,0.0803828999632969,0.1530972598865629,16386.24807858498,163863,,16384
2025-10-07T14:16:22.019Z,loss1,FS,dta,write,32,0.2209498242383575,0.1932349998969584,0.3303951499750829,0.5879076000256461,4525.914439837771,45260,,32768
2025-10-07T14:16:22.019Z,loss1,FS,dta,read,32,0.1298341851681942,0.1162920000497251,0.1669739999575539,0.306795370015315,7702.131751391559,77022,,32768
2025-10-07T14:16:22.019Z,loss1,FS,dta,remove,32,0.0614058357945815,0.0568270001094788,0.0821839999407529,0.1462354999966919,16285.097125707383,162851,,32768
2025-10-07T14:16:22.019Z,loss1,FS,dta,write,64,0.3303046524637966,0.269490500097163,0.6267217499553226,0.8344185000751168,3027.5080672973745,30276,,65536
2025-10-07T14:16:22.019Z,loss1,FS,dta,read,64,0.1394953972686527,0.1224160001147538,0.17595450009685,0.3759008399164302,7168.69530880729,71687,,65536
2025-10-07T14:16:22.019Z,loss1,FS,dta,remove,64,0.0619640906656185,0.0572820000816136,0.0814478499582037,0.1538915001228458,16138.37932999574,161384,,65536
2025-10-07T14:16:22.019Z,loss1,FS,dta,write,128,0.441175843162441,0.3516599999275058,0.7358447000617162,1.0344726600404832,2266.669890245554,22667,,131072
2025-10-07T14:16:22.019Z,loss1,FS,dta,read,128,0.1494601558857248,0.1279810001142323,0.2023560001165606,0.6956696599349333,6690.746400429198,66908,,131072
2025-10-07T14:16:22.019Z,loss1,FS,dta,remove,128,0.0616193198772242,0.0568919999059289,0.0832574000349267,0.1582182398857546,16228.676363070668,162287,,131072
2025-10-07T14:16:22.019Z,loss1,FS,dta,write,256,0.6518114532647624,0.6094065000070259,1.012083799950778,1.559036429945846,1534.1859904290532,15342,,262144
2025-10-07T14:16:22.019Z,loss1,FS,dta,read,256,0.17548998166158,0.1466460000956431,0.247296749940142,0.8728105399641201,5698.330984662296,56984,,262144
2025-10-07T14:16:22.019Z,loss1,FS,dta,remove,256,0.0621035812744563,0.057509999955073,0.0820679502096027,0.1567601500242024,16102.1309798652,161022,,262144
2025-10-07T14:16:22.019Z,loss1,FS,dta,write,512,1.24061954782473,1.1549829998984933,1.6134610001463443,2.022422800026833,806.0488823937798,8061,,524288
2025-10-07T14:16:22.019Z,loss1,FS,dta,read,512,0.2258245316037845,0.2035349998623132,0.3373435000656176,0.5466696800477804,4428.216867751677,44283,,524288
2025-10-07T14:16:22.019Z,loss1,FS,dta,remove,512,0.0618854411186558,0.0571109999436885,0.082482400117442,0.1616394401807334,16158.889424132138,161589,,524288
2025-10-07T14:16:22.019Z,loss1,FS,dta,write,1024,1.7845813968559716,1.6465969999553636,2.50878995002713,3.695531540079975,560.355499481152,5604,,1048576
2025-10-07T14:16:22.019Z,loss1,FS,dta,read,1024,0.3925760579041173,0.3208849998190999,0.9349362001754342,1.1756183998659244,2547.2770941223307,25473,,1048576
2025-10-07T14:16:22.019Z,loss1,FS,dta,remove,1024,0.0625536555242971,0.0576589996926486,0.0834950003307312,0.1563229401130234,15986.275967702317,159863,,1048576
2025-10-07T14:16:22.019Z,loss1,FS,mcp,write,4,0.2463582934312277,0.2280860000755638,0.363113450026139,0.5502142099849877,4059.128621457006,40592,,4096
2025-10-07T14:16:22.019Z,loss1,FS,mcp,read,4,0.1976932997187721,0.1766580000985413,0.2896654499229043,0.5016108796931802,5058.3403758374525,50584,,4096
2025-10-07T14:16:22.019Z,loss1,FS,mcp,remove,4,0.118802267065266,0.1066580000333488,0.1751683500828221,0.3128619501134388,8417.347788915788,84174,,4096
2025-10-07T14:16:22.019Z,loss1,FS,mcp,write,8,0.2582133449361553,0.2394860000349581,0.3581926000304519,0.5914046400599184,3872.766530510868,38729,,8192
2025-10-07T14:16:22.019Z,loss1,FS,mcp,read,8,0.2073848113239839,0.1847259998321533,0.3027431497583164,0.5343347101379179,4821.953901135817,48220,,8192
2025-10-07T14:16:22.019Z,loss1,FS,mcp,remove,8,0.1184883154373622,0.1075079999864101,0.1738666001707314,0.3041391998715692,8439.650747913962,84397,,8192
2025-10-07T14:16:22.019Z,loss1,FS,mcp,write,16,0.2893829489829316,0.2609769999980926,0.4009335998445749,0.734433160088957,3455.628617769674,34557,,16384
2025-10-07T14:16:22.019Z,loss1,FS,mcp,read,16,0.222417661795129,0.2004100000485777,0.3140690000727772,0.5834536000154914,4496.04582625776,44961,,16384
2025-10-07T14:16:22.019Z,loss1,FS,mcp,remove,16,0.1179205402276464,0.1067559998482465,0.1730792998801915,0.2996691798977542,8480.286793712896,84803,,16384
2025-10-07T14:16:22.019Z,loss1,FS,mcp,write,32,0.3478617914296155,0.3134564999490976,0.5152112999698146,0.8909137896075837,2874.704910505628,28748,,32768
2025-10-07T14:16:22.019Z,loss1,FS,mcp,read,32,0.2600419269040749,0.2316080001182854,0.3861132499296218,0.6611959500238284,3845.5337256783328,38456,,32768
2025-10-07T14:16:22.019Z,loss1,FS,mcp,remove,32,0.1182355753934637,0.1069090003147721,0.170016800239682,0.3114212799444801,8457.691322363895,84577,,32768
2025-10-07T14:16:22.019Z,loss1,FS,mcp,write,64,0.545965027409041,0.5007099998183548,0.8321778000332415,1.0541721199639142,1831.6191510391243,18317,,65536
2025-10-07T14:16:22.019Z,loss1,FS,mcp,read,64,0.3460396381877905,0.3084289999678731,0.5852036998141555,0.7725104797538371,2889.8423464924413,28899,,65536
2025-10-07T14:16:22.019Z,loss1,FS,mcp,remove,64,0.1181839852985557,0.1075800000689923,0.1735077998600899,0.2890151400491594,8461.38330395447,84614,,65536
2025-10-07T14:16:22.019Z,loss1,FS,mcp,write,128,0.9867724972864366,0.8981909998692572,1.2781376999802885,3.209053940139711,1013.4048149395512,10135,,131072
2025-10-07T14:16:22.019Z,loss1,FS,mcp,read,128,0.8700528694115798,0.7159790000878274,2.403113799868154,3.0925771601265284,1149.3554416713826,11494,,131072
2025-10-07T14:16:22.019Z,loss1,FS,mcp,remove,128,0.1197605839270741,0.1085319998674094,0.1728740497026593,0.3099120298540219,8349.992687150978,83500,,131072
2025-10-07T14:16:22.019Z,loss1,FS,mcp,write,256,1.6248678643396388,1.513784000184387,2.3477353998459867,3.3045127600524573,615.4346589938925,6155,,262144
2025-10-07T14:16:22.019Z,loss1,FS,mcp,read,256,1.7153785420226262,1.4385624998249114,3.246606149990112,3.637659899988212,582.961705246054,5830,,262144
2025-10-07T14:16:22.019Z,loss1,FS,mcp,remove,256,0.1199029757682025,0.1077049998566508,0.1755639999173581,0.3095860001631081,8340.076579360368,83401,,262144
2025-10-07T14:16:22.019Z,loss1,FS,mcp,write,512,2.9610648114306444,2.808889999985695,4.081297400058247,4.544604360209778,337.7163499223944,3378,,524288
2025-10-07T14:16:22.019Z,loss1,FS,mcp,read,512,3.7767299025627614,3.2649245001375675,5.183468499965968,6.386871589915828,264.77932650715474,2648,,524288
2025-10-07T14:16:22.019Z,loss1,FS,mcp,remove,512,0.1188676846592907,0.1078840000554919,0.170231599989347,0.288707639975473,8412.715389100831,84128,,524288
2025-10-07T14:16:22.019Z,loss1,FS,mcp,write,1024,5.750908764817202,5.470759999938309,7.141148799937217,8.17817139985971,173.88556155120745,1739,,1048576
2025-10-07T14:16:22.019Z,loss1,FS,mcp,read,1024,10.629121642936848,10.294007000047714,12.528429000172764,13.281712400168182,94.08115116120716,941,,1048576
2025-10-07T14:16:22.019Z,loss1,FS,mcp,remove,1024,0.121018548564864,0.1082269996404647,0.1819419499253853,0.2996141800144692,8263.196112156442,82632,,1048576
2025-10-07T14:29:48.412Z,netem40,FS,dta,write,4,0.176882155585836,0.161201000213623,0.2571361998561768,0.441070660026744,5653.481532311649,56535,,4096
2025-10-07T14:29:48.412Z,netem40,FS,dta,read,4,0.1234218289509105,0.113447000272572,0.1630928999278693,0.2784169200714671,8102.294452286374,81023,,4096
2025-10-07T14:29:48.412Z,netem40,FS,dta,remove,4,0.0617373882099772,0.0572619996964931,0.082261199876666,0.1408255600742994,16197.640181973098,161977,,4096
2025-10-07T14:29:48.412Z,netem40,FS,dta,write,8,0.1815416896561565,0.1666165001224726,0.2508771997643634,0.391889550038613,5508.376626294595,55084,,8192
2025-10-07T14:29:48.412Z,netem40,FS,dta,read,8,0.1265962373146366,0.1149510000832378,0.1631932499120011,0.2901615102728827,7899.128925251111,78992,,8192
2025-10-07T14:29:48.412Z,netem40,FS,dta,remove,8,0.0620536410820511,0.0575100001879036,0.0812029999215155,0.1535984999500215,16115.089824910336,161151,,8192
